Dependent,Independent,Date,v_t,F_t,LogLik_t
NBP,HH,2023-08-25,0.0828180599942181,0.0026666671313324807,0.758493792770013
NBP,HH,2023-08-29,0.03271472333627612,0.002681711461335475,1.842164849830694
NBP,HH,2023-08-30,-0.0042798159273313985,0.0029363274901290032,1.9932402802439357
NBP,HH,2023-08-31,-0.06329499681406103,0.002814530126932635,1.3058317701943598
NBP,HH,2023-09-01,2.2668341944198644e-4,0.0028002292120122224,2.0200792934462743
NBP,HH,2023-09-05,-0.022124852599895828,0.002625709705637008,1.9590488673333162
NBP,HH,2023-09-06,-0.08933025140619533,0.0025949679240360856,0.5205812278882735
NBP,HH,2023-09-07,0.05862610743826435,0.00269118340636983,1.4013781297782688
NBP,HH,2023-09-08,0.07022730519738074,0.002710644485469746,1.1266223170916798
NBP,HH,2023-09-11,0.05779049759188837,0.002698867658586323,1.4197928011605319
NBP,HH,2023-09-12,-0.056951486556583664,0.0028401833853233466,1.4420078943714958
NBP,HH,2023-09-13,0.053996760020635914,0.002734449051281382,1.4988411129559926
NBP,HH,2023-09-14,-0.046521440602173225,0.002767312677547734,1.6349635517866776
NBP,HH,2023-09-15,0.032054620219762686,0.002699727340167145,1.8480669648938024
NBP,HH,2023-09-18,-0.059306924733958155,0.0027967181674507955,1.3918874364946952
NBP,HH,2023-09-19,0.05312528166590269,0.002906179254652241,1.5159514385534292
NBP,HH,2023-09-20,0.01860671281740034,0.00275249314906942,1.9657953427882071
NBP,HH,2023-09-21,0.06102517722911038,0.002656031045270479,1.3454630213975949
NBP,HH,2023-09-22,0.012008453406565867,0.0027102613521007676,2.009813425899443
NBP,HH,2023-09-25,0.09340886879270904,0.002714266999114447,0.4283902831616446
NBP,HH,2023-09-26,-0.11019439547461962,0.002734388400316724,-0.18840249881333415
NBP,HH,2023-09-27,-0.04891842415530334,0.002848697986401223,1.5914894950111016
NBP,HH,2023-09-28,-0.007175430724304377,0.0030050128167878635,1.9762313700063543
NBP,HH,2023-09-29,0.04083644880894344,0.0029169135076679105,1.7138233270323817
NBP,HH,2023-10-02,-0.07650366274204723,0.002820881900882229,0.9790064095466435
NBP,HH,2023-10-03,-0.07377863290640363,0.0029480107342456283,1.0711602887695961
NBP,HH,2023-10-04,0.04790243555919593,0.002936228162087882,1.6056294278638228
NBP,HH,2023-10-05,-0.07676491932179896,0.0031329036991819626,1.023481156357915
NBP,HH,2023-10-06,0.03801135914923259,0.0032350348429588233,1.724604286014067
NBP,HH,2023-10-09,0.13229465485643432,0.0032052051436292973,-0.7776760127325162
